Datetime_Hour,Trip_Count
2014-09-15 15:00:00,1766
2014-09-15 16:00:00,2186
2014-09-15 17:00:00,2348
2014-09-15 18:00:00,2155
2014-09-15 19:00:00,1910
2014-09-15 20:00:00,1847
2014-09-15 21:00:00,1378
2014-09-15 22:00:00,1020
2014-09-15 23:00:00,573
2014-09-16 00:00:00,268
2014-09-16 01:00:00,139
2014-09-16 02:00:00,125
2014-09-16 03:00:00,220
2014-09-16 04:00:00,370
2014-09-16 05:00:00,797
2014-09-16 06:00:00,1668
2014-09-16 07:00:00,2308
2014-09-16 08:00:00,2511
2014-09-16 09:00:00,2021
2014-09-16 10:00:00,1804
2014-09-16 11:00:00,1360
2014-09-16 12:00:00,1265
2014-09-16 13:00:00,1407
2014-09-16 14:00:00,1757
2014-09-16 15:00:00,2129
2014-09-16 16:00:00,2542
2014-09-16 17:00:00,2744
2014-09-16 18:00:00,2582
2014-09-16 19:00:00,2279
2014-09-16 20:00:00,2123
2014-09-16 21:00:00,1793
2014-09-16 22:00:00,1233
2014-09-16 23:00:00,647
2014-09-17 00:00:00,363
2014-09-17 01:00:00,204
2014-09-17 02:00:00,156
2014-09-17 03:00:00,257
2014-09-17 04:00:00,437
2014-09-17 05:00:00,774
2014-09-17 06:00:00,1553
2014-09-17 07:00:00,1963
2014-09-17 08:00:00,1675
2014-09-17 09:00:00,1283
2014-09-17 10:00:00,1235
2014-09-17 11:00:00,1195
2014-09-17 12:00:00,1312
2014-09-17 13:00:00,1557
2014-09-17 14:00:00,1768
2014-09-17 15:00:00,2154
2014-09-17 16:00:00,2519
2014-09-17 17:00:00,2750
2014-09-17 18:00:00,2764
2014-09-17 19:00:00,2511
2014-09-17 20:00:00,2479
2014-09-17 21:00:00,2168
2014-09-17 22:00:00,1617
2014-09-17 23:00:00,837
2014-09-18 00:00:00,408
2014-09-18 01:00:00,242
2014-09-18 02:00:00,168
2014-09-18 03:00:00,273
2014-09-18 04:00:00,455
2014-09-18 05:00:00,857
2014-09-18 06:00:00,1439
2014-09-18 07:00:00,1914
2014-09-18 08:00:00,1820
2014-09-18 09:00:00,1349
2014-09-18 10:00:00,1280
2014-09-18 11:00:00,1319
2014-09-18 12:00:00,1303
2014-09-18 13:00:00,1603
2014-09-18 14:00:00,1866
2014-09-18 15:00:00,2272
2014-09-18 16:00:00,2685
2014-09-18 17:00:00,3133
2014-09-18 18:00:00,3225
2014-09-18 19:00:00,3206
2014-09-18 20:00:00,2877
2014-09-18 21:00:00,2836
2014-09-18 22:00:00,2271
2014-09-18 23:00:00,1473
2014-09-19 00:00:00,656
2014-09-19 01:00:00,432
2014-09-19 02:00:00,268
2014-09-19 03:00:00,374
2014-09-19 04:00:00,467
2014-09-19 05:00:00,784
2014-09-19 06:00:00,1403
2014-09-19 07:00:00,1799
2014-09-19 08:00:00,1770
2014-09-19 09:00:00,1380
2014-09-19 10:00:00,1322
2014-09-19 11:00:00,1307
2014-09-19 12:00:00,1356
2014-09-19 13:00:00,1570
2014-09-19 14:00:00,1919
2014-09-19 15:00:00,2267
2014-09-19 16:00:00,2510
2014-09-19 17:00:00,2896
2014-09-19 18:00:00,3210
2014-09-19 19:00:00,2936
2014-09-19 20:00:00,2625
2014-09-19 21:00:00,2758
2014-09-19 22:00:00,2709
2014-09-19 23:00:00,2299
2014-09-20 00:00:00,1701
2014-09-20 01:00:00,1164
2014-09-20 02:00:00,717
2014-09-20 03:00:00,499
2014-09-20 04:00:00,386
2014-09-20 05:00:00,373
2014-09-20 06:00:00,547
2014-09-20 07:00:00,741
2014-09-20 08:00:00,906
2014-09-20 09:00:00,1114
2014-09-20 10:00:00,1269
2014-09-20 11:00:00,1434
2014-09-20 12:00:00,1532
2014-09-20 13:00:00,1672
2014-09-20 14:00:00,1977
2014-09-20 15:00:00,2157
2014-09-20 16:00:00,2453
2014-09-20 17:00:00,2660
2014-09-20 18:00:00,2675
2014-09-20 19:00:00,2666
2014-09-20 20:00:00,2452
2014-09-20 21:00:00,2522
2014-09-20 22:00:00,2653
2014-09-20 23:00:00,2594
2014-09-21 00:00:00,2443
2014-09-21 01:00:00,2025
2014-09-21 02:00:00,1164
2014-09-21 03:00:00,583
2014-09-21 04:00:00,379
2014-09-21 05:00:00,400
2014-09-21 06:00:00,432
2014-09-21 07:00:00,561
2014-09-21 08:00:00,723
2014-09-21 09:00:00,932
2014-09-21 10:00:00,1122
2014-09-21 11:00:00,1258
2014-09-21 12:00:00,1348
2014-09-21 13:00:00,1474
2014-09-21 14:00:00,1549
2014-09-21 15:00:00,1565
2014-09-21 16:00:00,1683
2014-09-21 17:00:00,1654
2014-09-21 18:00:00,1684
2014-09-21 19:00:00,1530
2014-09-21 20:00:00,1378
2014-09-21 21:00:00,1230
2014-09-21 22:00:00,932
2014-09-21 23:00:00,571
2014-09-22 00:00:00,277
2014-09-22 01:00:00,165
2014-09-22 02:00:00,149
2014-09-22 03:00:00,346
2014-09-22 04:00:00,550
2014-09-22 05:00:00,943
2014-09-22 06:00:00,1357
2014-09-22 07:00:00,1671
2014-09-22 08:00:00,1606
2014-09-22 09:00:00,1186
2014-09-22 10:00:00,1135
2014-09-22 11:00:00,1069
2014-09-22 12:00:00,1048
2014-09-22 13:00:00,1201
2014-09-22 14:00:00,1391
2014-09-22 15:00:00,1643
2014-09-22 16:00:00,1879
2014-09-22 17:00:00,1943
2014-09-22 18:00:00,1934
2014-09-22 19:00:00,1801
2014-09-22 20:00:00,1740
2014-09-22 21:00:00,1550
2014-09-22 22:00:00,1072
2014-09-22 23:00:00,656
2014-09-23 00:00:00,332
2014-09-23 01:00:00,175
2014-09-23 02:00:00,125
2014-09-23 03:00:00,231
2014-09-23 04:00:00,383
2014-09-23 05:00:00,848
2014-09-23 06:00:00,1429
2014-09-23 07:00:00,1754
2014-09-23 08:00:00,1484
2014-09-23 09:00:00,1201
2014-09-23 10:00:00,1075
2014-09-23 11:00:00,1065
2014-09-23 12:00:00,1039
2014-09-23 13:00:00,1207
2014-09-23 14:00:00,1484
2014-09-23 15:00:00,1725
2014-09-23 16:00:00,1913
2014-09-23 17:00:00,2181
2014-09-23 18:00:00,2335
2014-09-23 19:00:00,2264
2014-09-23 20:00:00,2062
2014-09-23 21:00:00,1845
2014-09-23 22:00:00,1409
2014-09-23 23:00:00,750
2014-09-24 00:00:00,413
2014-09-24 01:00:00,220
2014-09-24 02:00:00,145
2014-09-24 03:00:00,267
2014-09-24 04:00:00,423
2014-09-24 05:00:00,804
2014-09-24 06:00:00,1410
2014-09-24 07:00:00,1741
2014-09-24 08:00:00,1536
2014-09-24 09:00:00,1245
2014-09-24 10:00:00,1176
2014-09-24 11:00:00,1242
2014-09-24 12:00:00,1122
2014-09-24 13:00:00,1349
2014-09-24 14:00:00,1659
2014-09-24 15:00:00,1924
2014-09-24 16:00:00,2127
2014-09-24 17:00:00,2302
2014-09-24 18:00:00,2271
2014-09-24 19:00:00,2001
2014-09-24 20:00:00,2005
2014-09-24 21:00:00,1816
2014-09-24 22:00:00,1350
2014-09-24 23:00:00,753
2014-09-25 00:00:00,382
2014-09-25 01:00:00,233
2014-09-25 02:00:00,181
2014-09-25 03:00:00,289
2014-09-25 04:00:00,436
2014-09-25 05:00:00,811
2014-09-25 06:00:00,1737
2014-09-25 07:00:00,2560
2014-09-25 08:00:00,2300
2014-09-25 09:00:00,2118
2014-09-25 10:00:00,1740
2014-09-25 11:00:00,1673
2014-09-25 12:00:00,1585
2014-09-25 13:00:00,1636
2014-09-25 14:00:00,1776
2014-09-25 15:00:00,2069
2014-09-25 16:00:00,2422
2014-09-25 17:00:00,2582
2014-09-25 18:00:00,2518
2014-09-25 19:00:00,2220
2014-09-25 20:00:00,2045
2014-09-25 21:00:00,2108
2014-09-25 22:00:00,1728
2014-09-25 23:00:00,1054
2014-09-26 00:00:00,606
2014-09-26 01:00:00,346
2014-09-26 02:00:00,239
2014-09-26 03:00:00,340
2014-09-26 04:00:00,406
2014-09-26 05:00:00,684
2014-09-26 06:00:00,1163
2014-09-26 07:00:00,1525
2014-09-26 08:00:00,1340
2014-09-26 09:00:00,1232
2014-09-26 10:00:00,1190
2014-09-26 11:00:00,1207
2014-09-26 12:00:00,1266
2014-09-26 13:00:00,1410
2014-09-26 14:00:00,1738
2014-09-26 15:00:00,2038
2014-09-26 16:00:00,2299
2014-09-26 17:00:00,2626
2014-09-26 18:00:00,3039
2014-09-26 19:00:00,2782
2014-09-26 20:00:00,2440
2014-09-26 21:00:00,2686
2014-09-26 22:00:00,2547
2014-09-26 23:00:00,2355
2014-09-27 00:00:00,1686
2014-09-27 01:00:00,1232
2014-09-27 02:00:00,751
2014-09-27 03:00:00,527
2014-09-27 04:00:00,361
2014-09-27 05:00:00,422
2014-09-27 06:00:00,530
2014-09-27 07:00:00,679
2014-09-27 08:00:00,871
2014-09-27 09:00:00,1091
2014-09-27 10:00:00,1276
2014-09-27 11:00:00,1434
2014-09-27 12:00:00,1459
2014-09-27 13:00:00,1712
2014-09-27 14:00:00,1889
2014-09-27 15:00:00,2230
2014-09-27 16:00:00,2438
2014-09-27 17:00:00,2562
2014-09-27 18:00:00,2787
2014-09-27 19:00:00,2683
2014-09-27 20:00:00,2366
2014-09-27 21:00:00,2863
2014-09-27 22:00:00,2909
2014-09-27 23:00:00,2710
2014-09-28 00:00:00,2087
2014-09-28 01:00:00,1410
2014-09-28 02:00:00,982
2014-09-28 03:00:00,659
2014-09-28 04:00:00,416
2014-09-28 05:00:00,477
2014-09-28 06:00:00,445
2014-09-28 07:00:00,589
2014-09-28 08:00:00,803
2014-09-28 09:00:00,990
2014-09-28 10:00:00,1216
2014-09-28 11:00:00,1494
2014-09-28 12:00:00,1481
2014-09-28 13:00:00,1605
2014-09-28 14:00:00,1760
2014-09-28 15:00:00,1828
2014-09-28 16:00:00,1937
2014-09-28 17:00:00,1811
2014-09-28 18:00:00,1800
2014-09-28 19:00:00,1568
2014-09-28 20:00:00,1415
2014-09-28 21:00:00,1253
2014-09-28 22:00:00,1009
2014-09-28 23:00:00,621
2014-09-29 00:00:00,329
2014-09-29 01:00:00,173
2014-09-29 02:00:00,150
2014-09-29 03:00:00,386
2014-09-29 04:00:00,582
2014-09-29 05:00:00,886
2014-09-29 06:00:00,1402
2014-09-29 07:00:00,1758
2014-09-29 08:00:00,1690
2014-09-29 09:00:00,1404
2014-09-29 10:00:00,1113
2014-09-29 11:00:00,1138
2014-09-29 12:00:00,1096
2014-09-29 13:00:00,1297
2014-09-29 14:00:00,1469
2014-09-29 15:00:00,1697
2014-09-29 16:00:00,1883
2014-09-29 17:00:00,1955
2014-09-29 18:00:00,2053
2014-09-29 19:00:00,1792
2014-09-29 20:00:00,1727
2014-09-29 21:00:00,1509
2014-09-29 22:00:00,1103
2014-09-29 23:00:00,609
2014-09-30 00:00:00,290
2014-09-30 01:00:00,165
2014-09-30 02:00:00,129
2014-09-30 03:00:00,235
2014-09-30 04:00:00,415
2014-09-30 05:00:00,867
2014-09-30 06:00:00,1582
2014-09-30 07:00:00,2030
2014-09-30 08:00:00,1866
2014-09-30 09:00:00,1274
2014-09-30 10:00:00,1183
2014-09-30 11:00:00,1214
2014-09-30 12:00:00,1176
2014-09-30 13:00:00,1538
2014-09-30 14:00:00,1704
2014-09-30 15:00:00,2128
2014-09-30 16:00:00,2370
2014-09-30 17:00:00,2682
2014-09-30 18:00:00,2625
2014-09-30 19:00:00,2404
2014-09-30 20:00:00,2246
2014-09-30 21:00:00,1961
2014-09-30 22:00:00,1347
